nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Julie,France,0,2019-11-01 00:00:00,Hôtel correct pour un court séjour.,"Lit confortable, impression d’espace car chambre sur 2 niveaux. Baignoire dans la salle de bain. WC séparés. 
Personnel agréable.","La salle de bain gagnerait à être rafraîchie. L’odeur de moisissure est trop présente lorsqu’on veut se détendre dans un bain. Bain à remous très bruyant, une baignoire simple suffit. 
Le pain du petit déjeuner est de mauvaise qualité, sec et sans goût.","6,0",Hôtel,Lyon," 7,4 "
Kais,France,0,2019-10-29 00:00:00,"Accueil chaleureux, un hôtel acceptable, parfait pour une personne seule.","Le personnel chaleureux.
La chambre est confortable.
La situation géographique est parfaite.",Le prix du petit déjeuner.,"7,9",Hôtel,Lyon," 7,4 "
Marc,France,0,2019-10-24 00:00:00,parfait pour le prix,Le rapport qualité prix exceptionnel et le calme absolu de l'hôtel,rien à dire,"8,3",Hôtel,Lyon," 7,4 "
Celine,France,0,2019-10-23 00:00:00,Superbe,Le calme de cette petite chambre en duplex et la baignoire spa😊,La moquette sur le petit escalier qui mène du RDC au premier étage est un peu dangereuse,"8,8",Hôtel,Lyon," 7,4 "
Gisele,France,0,2019-10-23 00:00:00,J'ai passé un très bon séjour dans cet établissement.,"Je n'ai pas pris de petit déjeuner. Très bien pour tout le reste.
Très bon rapport qualite/prix
Très bon emplacement, en quelques minutes , la rue de la république et accès aux grandes places et aux transport en commun.","Le seul ennui, le rez de chaussée ne permet pas d ouvrir la fenêtre.","8,8",Hôtel,Lyon," 7,4 "
Fran,Suisse,0,2019-10-20 00:00:00,Bien ,None,La salle de bains,"7,5",Hôtel,Lyon," 7,4 "
Nicolas,France,0,2019-10-18 00:00:00,Superbe,Super rapport qualité prix,None,"8,8",Hôtel,Lyon," 7,4 "
Thierry,France,1,2019-10-18 00:00:00,Agréable,"La situation geographique dans le quartier rénové et sympathique de Perrache, le hall d'entrée qui a du charme.","La chambre très petite, désuette et assez dégradée, moquette et équipements dont la propreté et l'entretien sont douteux","6,0",Hôtel,Lyon," 7,4 "
Decourteix,France,0,2019-10-13 00:00:00,Un très sympathique café resto à proximité :le café lyonnais,Personnel très accueillant,La literie et le petit escalier pour se rendre à la chambre,"6,7",Hôtel,Lyon," 7,4 "
Chankoho,Suisse,0,2019-10-13 00:00:00,C'était parfait,Petit-déjeuner correct - Emplacement parfait - Personnel charmant,J'aurais voulu une chambre à 2 lits... c'est ce que j'avais choisi... mais j'aurais dû payer plus... ce qui n'est pas correct !,"8,8",Hôtel,Lyon," 7,4 "
Andre,France,0,2019-10-11 00:00:00,Bien ,La propreté,Rien,"7,5",Hôtel,Lyon," 7,4 "
Jean-charles,Suisse,0,2019-10-11 00:00:00,Bon séjour,Hôtel très bien situé (près de la Place Carnot et e la gare Lyon-Perrache). Accueil très aimable.,None,"8,8",Hôtel,Lyon," 7,4 "
Lauriane,Taïwan,0,2019-10-05 00:00:00,Agréable,Prix abordable et chambre propre.,Chaînes de télé principales qui ne marchent pas et mauvais réseau dans la chambre.,"6,7",Hôtel,Lyon," 7,4 "
Stéph,France,0,2019-10-05 00:00:00,Bien ,La tranquillité et la literie,Le manque de propreté de la chambre et de la salle de bain,"7,1",Hôtel,Lyon," 7,4 "
