nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Said,Maroc,0,2019-07-12 00:00:00,Agréable,Emplacement,Absence de climatisation sachant qu'il faisait hyper chaud,"6,2",Appart'hôtel,Marseille," 7,1 "
Fayza,Maroc,0,2019-07-12 00:00:00,Bon ,Le personnel etait aimable tres proche a la station de metro et de bus,Y a pas de clim pas de rideaux pour la fenetre trop chaud,"5,8",Appart'hôtel,Marseille," 7,1 "
Cyril,France,0,2019-07-10 00:00:00,Agréable,le + : le parking,"les - : confort sommaire, zéro déco, tout gris, ça va pour dormir une nuit et se faire un café le lendemain matin...","6,2",Appart'hôtel,Marseille," 7,1 "
Mohamed,France,0,2019-07-07 00:00:00,Dommage qu'il manquait la climatisation sinon très bien,None,"Il n'y a pas de climatisation, pour un hôtel à Marseille ce n'est pas logique","7,1",Appart'hôtel,Marseille," 7,1 "
Myriam,France,0,2019-07-04 00:00:00,Bien ,L’écoute du personnel,Le manque de la clim dans les chambres,"7,9",Appart'hôtel,Marseille," 7,1 "
Margaux,France,0,2019-07-04 00:00:00,"Simple , mais efficace","Bon exposition, appartement très simple et spacieux.","Personnel a l'accueil désagréable, propreté qui laisse à désirer, la lumière de la salle de bain n est vraiment pas adaptée il y fait vraiment noir.","5,8",Appart'hôtel,Marseille," 7,1 "
Pascalbéné,France,0,2019-07-04 00:00:00,Agréable,None,climatisation,"6,7",Appart'hôtel,Marseille," 7,1 "
Medy,France,0,2019-07-03 00:00:00,Bien ,Personnel très sympathique et accueillant,Pas de climatisation dans la chambre il faisait trop chaud très difficile de s’end,"7,1",Appart'hôtel,Marseille," 7,1 "
Marie-claire,France,0,2019-07-02 00:00:00,Agréable,"accueil et amabilité du personnel
emplacement à proximité immédiate de transports en commun
propreté de l'appartement","pas de climatisation ( période de canicule…), et ventilateur très bruyant!
reste bruyant ( bruits extérieurs) malgré appartement au 6ème étage
mauvaises odeurs dans la salle de bains, 
pas de tapis de bain, pas de support de douchette sur la colonne de douche, inondation à chaque douche…
petit-déj très peu fourni","6,7",Appart'hôtel,Marseille," 7,1 "
Djamel,France,0,2019-07-02 00:00:00,Bien ,"Bon accueil,","1. Les machines à café sont dégoûtantes et sales, il faut juste les nettoyer chaque jours vers 10h30 (30 minutes après la fin du petit déjeuné).
2. établissement n’accepte pas les chèques vacances, dommage !","7,9",Appart'hôtel,Marseille," 7,1 "
Annick,France,0,2019-06-30 00:00:00,Très bon séjour,"Bonne literie ,très propre, le personnel à l'écoute du client",Manque la climatisation,"8,3",Appart'hôtel,Marseille," 7,1 "
Vania,France,0,2019-06-30 00:00:00,Agréable,Calme,Pas de climatisation,"6,2",Appart'hôtel,Marseille," 7,1 "
Nadire,France,0,2019-06-25 00:00:00,Séjour bien,Chambre propre personnel bien,Manque la climatisation chaleur intenable,"8,3",Appart'hôtel,Marseille," 7,1 "
Coralie,France,0,2019-06-20 00:00:00,Bien ,Bon rapport qualité/prix,La douche italienne,"7,1",Appart'hôtel,Marseille," 7,1 "
Claude,France,0,2019-06-19 00:00:00,Correct,Personnel très agréable.,Les sanitaires . Mauvaise odeur.,"7,1",Appart'hôtel,Marseille," 7,1 "
Damien,France,0,2019-06-18 00:00:00,Bien ,None,Manque de lumiere ds les douches,"7,9",Appart'hôtel,Marseille," 7,1 "
Lou,France,0,2019-06-17 00:00:00,Bof pour dépanner C est tout,Personnel au top,"Trop de bruit impossible de dormir même fenêtres fermées
50 degré dans la chambre et pas de climatisation
Literie pas confortable","5,8",Appart'hôtel,Marseille," 7,1 "
