nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Raphaël,Suisse,0.0,2018-07-20 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,4",Hôtel,Cannes," 7,6 "
Clément,France,0.0,2018-07-19 00:00:00,Le top,Ce client n'a pas laissé de commentaire.,None,"9,2",Hôtel,Cannes," 7,6 "
Yannis,France,0.0,2018-07-18 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,6",Hôtel,Cannes," 7,6 "
Basma,France,0.0,2018-06-29 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Nawal,France,0.0,2018-06-27 00:00:00,Fabuleux ,Ce client n'a pas laissé de commentaire.,None,"9,2",Hôtel,Cannes," 7,6 "
Anonyme,France,0.0,2019-12-22 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,9",Hôtel,Cannes," 7,6 "
Anonyme,France,0.0,2019-11-03 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Anonyme,Suisse,0.0,2019-10-13 00:00:00,Agréable,Ce client n'a pas laissé de commentaire.,None,"6,7",Hôtel,Cannes," 7,6 "
Anonyme,France,0.0,2019-07-17 00:00:00,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Hôtel,Cannes," 7,6 "
Anonyme,France,0.0,2019-06-30 00:00:00,Très bien,Ce client n'a pas laissé de commentaire.,None,"8,3",Hôtel,Cannes," 7,6 "
Anonyme,France,0.0,2020-01-26 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Anonyme,France,0.0,2020-01-20 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Anonyme,France,0.0,2019-09-11 00:00:00,Hôtel agréable bon séjour,Ce client n'a pas laissé de commentaire.,None,"9,2",Hôtel,Cannes," 7,6 "
