nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Justine,France,0,2019-04-23,Bien ,"Grand parking, idéal lorsque l'on se déplace en voiture.
Nombreux équipements dans la chambre avec café et thé à disposition.","Très mauvaise isolation, on entend les télés des chambres à côté ainsi que les bruits de portes","7,5",Hôtel,Amiens," 7,3 "
P1gou1,France,0,2019-04-22,Bon rapport qualité/prix,Petit dej en buffet simpa.,Insonorisation pas au top,"7,9",Hôtel,Amiens," 7,3 "
Genevieve,France,0,2019-04-20,Bien ,"Rapport qualité prix. Emplacement calme avec parking. Personnel aimable.Dans la chambre, Petite bouilloire électrique et dosettes café, thé et sucre très appréciés.",None,"7,5",Hôtel,Amiens," 7,3 "
Veronique,France,0,2019-04-19,Séjour correct pour 2 nuits.,"Bonjour,
Chambre propre et fonctionelle. Literie confortable","Etablissement bruyant surtout le matin, lorsque les clients claquent les portes à partir de 6h du matin.
Nous n'avons pas pris le petit déjeuner à l'hotel, trop cher, 28€ par jour pour 3 adultes.","6,7",Hôtel,Amiens," 7,3 "
Joel,France,0,2019-04-18,hôtel avec un super rapport qualité prix,rapport qualité prix excellent,rien !!,"8,8",Hôtel,Amiens," 7,3 "
Olivier,France,0,2019-04-17,Agréable,Accueil,"Pas de savon sauf dans douche..
Matelas dur
Surtout aucune isolation phonique..","6,7",Hôtel,Amiens," 7,3 "
Nathalie,France,0,2019-04-17,Court séjour mais bien,L'hotel est correct et bien situé,Les petits déjeuners sont un peu trop chers.,"6,2",Hôtel,Amiens," 7,3 "
Pataftral,France,0,2019-04-16,"Bien par rapport à l'emplacement géographique,mais la chambre laisse à désirer","Literie,télévision,espace de la chambre","Mal insonorisé,grande salle de bain mais trop froide,trace de fuite d'eau dans la chambre ,chambre en rez de chaussé","7,1",Hôtel,Amiens," 7,3 "
Corinne,France,0,2019-04-16,TRES BIEN,Excellent rapport qualité prix - très bon petit déjeuner - décoration tendance - très propre,None,"8,8",Hôtel,Amiens," 7,3 "
Pascal,France,0,2019-04-15,Agréable,La proximité des magasins.,Petit déjeuner trop cher.....Toilettes et baignoire vieillots,"6,2",Hôtel,Amiens," 7,3 "
Daniel,France,0,2019-04-15,bien dormi mais le matin tôt bruyant. Dommage.,r.a.s.,pas de chaînes TV sur le sport.,"8,8",Hôtel,Amiens," 7,3 "
Emmanuel,France,0,2019-04-15,juste pour y dormir sans trop faire attention.,je pense que je n'ai pas eu de chambre rénovée et si c'était le cas c'est décevant...,"salle de bain vieille et petite.
Aspect de la chambre ancienne","6,7",Hôtel,Amiens," 7,3 "
Carine,Belgique,0,2019-04-15,Bien ,Pas de balisage pour diriger les clients au bon endroit dans le zoning,None,"7,1",Hôtel,Amiens," 7,3 "
Philippe,France,0,2019-04-14,Sejour aGreabl mais VMC vraiment très génante,"Hôtel très propre, plateau de courtoisie agréable.","VMC très bruyante qui a fonctionné jusque 3 h du matin, impossible de dormir.","7,9",Hôtel,Amiens," 7,3 "
