nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Lazare,France,0,2019-09-28 00:00:00,Très bien,Petit déjeuner copieux,"Établissement très bruyant, une longue attente pour être pris en charge, compliqué avec des valises et enfin 25 € pour notre chien c’est juste du vol !","8,0",Hôtel,Nantes," 8,6 "
Philippe,France,0,2019-09-24 00:00:00,Exceptionnel,Confort emplacement,Ambiance un peu froide en raison de la disposition des locaux ( couloirs en particulier),10,Hôtel,Nantes," 8,6 "
Christophe,France,0,2019-09-22 00:00:00,Exceptionnel,La taille et le confort de la chambre (junior suite),L'absence de parking,"9,6",Hôtel,Nantes," 8,6 "
Thierry,France,0,2019-09-22 00:00:00,Excellent séjour,"Excellent accueil, personnel prévenant.",None,"8,8",Hôtel,Nantes," 8,6 "
Yvonne,Suisse,0,2019-09-20 00:00:00,Très agrèable,"L'emplacement est très bien, proche de la cathédrale, du château, du passage Pommeraye tous accessibles à pied. Et pas loin de l'ìle aux machines non plus","Petit déjeuner très copieux. J'aurais aimé une alternative plus simple, car je n'ai pas faim le matin et ne mange que le déjeuner traditionnel.",10,Hôtel,Nantes," 8,6 "
Marine,France,0,2019-09-13 00:00:00,Superbe,Le lieu est magnifique et le personnel très agréable. La situation géographique est idéale pour visiter le centre ville de Nantes.,Malheureusement nous sommes venus par mauvais temps et la chambre sous vélux était très bruyante à cause du vent et de la pluie.,"8,8",Hôtel,Nantes," 8,6 "
Banan,La Réunion,0,2019-09-11 00:00:00,Très bien,"Le toaster a changé 
Trop long",Unpeu de tout,"9,6",Hôtel,Nantes," 8,6 "
Lydia,France,0,2019-09-09 00:00:00,Hôtel très impressionnant,"A l’arrivée un accueil et personnel au top
Nous avons dîner ..très bien et le principe de partager les plats c’est très agréable ..",Je pense à l’ensemble l’hôtel le personnel,"9,6",Hôtel,Nantes," 8,6 "
Broupier,France,0,2019-09-08 00:00:00,Fabuleux ,Cadre,"Service restaurant inopérant le dimanche 
Room service lent et peu performant prix excessif","9,2",Hôtel,Nantes," 8,6 "
Karim,France,0,2019-09-04 00:00:00,Fabuleux ,None,Dommage qu'il n'y est pas de parking privé.,"9,2",Hôtel,Nantes," 8,6 "
Meï,France,0,2019-09-02 00:00:00,Superbe,"le surclassement, le confort extra de la chambre et de l'hôtel","* Même si j'étais surclassée, il y a eu bcp de bruit dans la nuit sur mes 3 jours - (pas dans l'hôtel mais du bruit extèrieur = mauvaise isolation). j'avais demandé une chambre au calme. Je venais pour le travail.
* 2 taxis réservés : un qui n'est pas arrivé et un en retard de plus de 25 minutes
* personnel restaurant = je verrai plus de sourire et d 'apaisement pdt le service","8,8",Hôtel,Nantes," 8,6 "
Thierry,France,0,2019-09-02 00:00:00,Exceptionnel,L accueil exceptionnel et le cadre magnifique,La chambre donnée sur une cour intérieure..pas de vue,10,Hôtel,Nantes," 8,6 "
Arnaud,France,0,2019-09-01 00:00:00,Très bien,L emplacement et le lieu assez atypique,"Difficile de rentrer en pleine nuit.
Capsules nespresso à disposition mais pas la cafetière, j’aurai du emmener la mienne, quel idiot !","8,3",Hôtel,Nantes," 8,6 "
Laura,France,0,2019-09-01 00:00:00,Un peu cher pour la prestation mais la confort et la propreté sont irréprochables,"Le confort du lit
La propreté 
Le petit déjeuner","La clim/chauffage ne fonctionnait pas, nous avons eut froid en arrivant, on a du nous apporter un chauffage.","7,5",Hôtel,Nantes," 8,6 "
Sophie,France,1,2019-07-28 00:00:00,Exceptionnel,"Propreté, confort, personnel très gentil et à l'écoute. Séjour 2 adultes 2 enfants parfaits. Petit déjeuner et dîner excellents.",Les WC a l'intérieur de la salle de bain.,10,Hôtel,Nantes," 8,2 "
Christelle,France,0,2020-02-28 00:00:00,Très bien,"Petit déjeuner varié 
Personnel poli et accueillant",Lit d appoint,"8,0",Hôtel,Nantes," 8,2 "
Guillaume,France,0,2020-02-23 00:00:00,Fabuleux ,Accueil et disponibilité du personnel. Mais surtout la vue sur la loire,Manque Un micro onde disponible pour chauffer les biberons,"9,0",Hôtel,Nantes," 8,2 "
Benjamin,France,0,2020-02-20 00:00:00,Bien ,Vue sur la Loire et le centre ville Nantais au Top,"Demande d'un lit King Size et j'ai obtenu deux matelas collés cote à cote, autant vous dire que la surprise n'était pas top...","7,0",Hôtel,Nantes," 8,2 "
Christophe,France,0,2020-02-18 00:00:00,Simplicité efficacité,Simplicité,None,"8,0",Hôtel,Nantes," 8,2 "
David,France,0,2020-02-15 00:00:00,Bon hôtel,Le personnel par sa gentillesse et son sourire.,"Un problème de climatisation figé sur 26, une fois éteinte, c'était mieux.","8,0",Hôtel,Nantes," 8,2 "
Jean-charles,France,0,2020-02-12 00:00:00,Excellent séjour. Je recommande.,"Confort de la literie. 
Petit-déjeuner très complet. 
Équipements",Parking un peu exiguë pas très adapté aux grosses voitures.,"9,6",Hôtel,Nantes," 8,2 "
Sébastien,France,0,2020-02-09 00:00:00,Très bien,A deux pas du centre ville.,None,"8,0",Hôtel,Nantes," 8,2 "
Jean,France,0,2020-01-27 00:00:00,Correct sans plus,Pas le mieux des novotel que j ai fait !,Salle bain et literie,"7,0",Hôtel,Nantes," 8,2 "
Marie,France,0,2020-01-20 00:00:00,"L'efficacité , l'amabilité, rien ne manquait dans un hôtel de chaîne, style bureau.","Chambre de chaîne efficace , propre , complète, petit déjeuner copieux , variétés sucres sales , fruits , tout y était avec du personnel aimable, de même au service d'accueil.",Ras pour ce style d'hôtel.,"9,0",Hôtel,Nantes," 8,2 "
Emilie,France,0,2020-01-19 00:00:00,Fabuleux ,"Tout est très bien, la suite très grande, propre, vu magnifique, petit dej au top, parking super, personnel très gentil.",Juste le matelas un peu affaissé,"9,0",Hôtel,Nantes," 8,2 "
